id,symbol,symbolName,slug,bscContract,isSold,isTrading,prevPrice,price,sellPrice,percentageDiff,sellPercentageDiff,datetime,sellDatetime
10116,FEAST,Feast Finance,feast-finance,0xf2Df8458130F00c94bCDE2Dd3F288cF608187F87,0,0,0.003865038900407487,0.000851517573669034,,-77.9687,,2021-09-05 16:02:51.809514,
10483,SPP,ShapePay,shapepay,0x5E2f2C0e63Ace6B7dDCb426D30eFf4f81F75e566,1,0,1.947210972465e-05,9.726343231031e-06,1.5784749005114e-05,-50.0499,62.2886,2021-09-05 16:19:17.215982,2021-09-05 16:22:40.577514
10028,BAT,Bat Finance,bat-finance,0xe76804b43f17fc41f226d63fd2a676df409d4678,1,0,0.001072539131310254,0.000463508577214971,0.000792693445116861,-56.784,71.0202,2021-09-05 16:34:30.800051,2021-09-05 21:56:50.734859
8944,HOGL,HOGL finance,hogl-finance,0x182c763a4b2fbd18c9b5f2d18102a0ddd9d5df26,1,0,2.811706396e-09,5.97595929e-10,9.08666858e-10,-78.7461,52.0537,2021-09-05 18:44:44.556059,2021-09-05 23:52:30.002200
10019,CHIBI,Chibi Inu,chibi-inu,0x504beaf9b74f5e38b0ac2335c51b8bb6e86f0ec5,1,0,6.88189e-13,3.30299e-13,5.61942e-13,-52.0046,70.1313,2021-09-05 20:58:29.990356,2021-09-05 21:19:21.174975
10028,BAT,Bat Finance,bat-finance,0xe76804b43f17fc41f226d63fd2a676df409d4678,1,0,0.000904170281419006,0.000355709355019118,0.000558758833585026,-60.659,57.083,2021-09-05 22:06:26.574513,2021-09-05 22:21:29.126544
10019,CHIBI,Chibi Inu,chibi-inu,0x504beaf9b74f5e38b0ac2335c51b8bb6e86f0ec5,0,0,6.7464e-13,2.60875e-13,,-61.3312,,2021-09-05 22:43:10.906314,
10149,RALPH,Save Ralph,save-ralph,0x02618C556d075D2C5ACA9021Be2773764969bb51,1,0,8.50621e-13,7.544e-15,1.782e-14,-99.1131,136.2142,2021-09-06 07:54:29.089429,2021-09-06 09:19:37.125582
9573,PAWS,Animal Adoption Advocacy,animal-adoption-advocacy,0x066fc8dd5955534a01a9f892314c9b01b59a9c11,0,0,0.09402615561016553,0.005329937545193507,,-94.3314,,2021-09-06 08:54:24.315758,
9379,SAFECOM,SAFE Community Token,safe-community-token,0x4f5afc97e501907201f94ef7de9f36c4633dcc75,0,0,8.505958697e-09,1.066741124e-09,,-87.4589,,2021-09-15 21:08:36.265729,
